delivery_id,order_id,delivery_status,delivery_time,rider_id
10947,10947,Delivered,03:40:00,16
10948,10948,Delivered,19:20:00,300
10949,10949,Delivered,12:20:00,162
10950,10950,Delivered,10:20:00,231
10951,10951,Delivered,23:00:00,72
10952,10952,Delivered,21:40:00,25
10953,10953,Delivered,17:20:00,246
10954,10954,Delivered,22:40:00,204
10955,10955,Delivered,04:40:00,163
10956,10956,Delivered,21:40:00,2
10957,10957,Delivered,13:20:00,105
10958,10958,Delivered,21:00:00,265
10959,10959,Delivered,23:00:00,89
10960,10960,Delivered,21:20:00,240
10961,10961,Delayed,11:40:00,61
10962,10962,Delayed,05:00:00,224
10963,10963,Delivered,01:20:00,108
10964,10964,Delivered,10:20:00,126
10965,10965,Delivered,07:40:00,231
10966,10966,Delivered,08:20:00,25
10967,10967,Delivered,06:20:00,127
10968,10968,Delivered,06:20:00,49
10969,10969,Not Delivered,18:40:00,88
10970,10970,Delivered,21:20:00,190
10971,10971,Delivered,14:20:00,296
10972,10972,Delivered,23:00:00,144
10973,10973,Delivered,20:40:00,31
10974,10974,Delivered,14:40:00,263
10975,10975,On Time,04:20:00,276
10976,10976,Delayed,02:00:00,68
10977,10977,Delivered,10:00:00,181
10978,10978,Delivered,07:40:00,217
10979,10979,Delivered,02:20:00,121
10980,10980,Delivered,01:00:00,124
10981,10981,Not Delivered,13:20:00,225
10982,10982,Delivered,11:20:00,70
10983,10983,Delivered,14:20:00,156
10984,10984,Not Delivered,08:20:00,91
10985,10985,Delivered,04:40:00,64
10986,10986,Delivered,14:00:00,130
10987,10987,Delivered,16:00:00,166
10988,10988,Not Delivered,04:20:00,188
10989,10989,Not Delivered,19:40:00,178
10990,10990,Delivered,11:20:00,210
10991,10991,Delivered,03:20:00,5
10992,10992,On Time,15:00:00,233
10993,10993,Delivered,14:40:00,25
10994,10994,Delivered,10:40:00,14
10995,10995,Delivered,00:40:00,224
10996,10996,Delivered,15:40:00,276
10997,10997,Delivered,19:00:00,45
10998,10998,Delivered,03:40:00,33
10999,10999,Delivered,22:40:00,34
11000,11000,On Time,13:00:00,196
11001,11001,Delivered,03:40:00,8
11002,11002,Delivered,21:20:00,244
11003,11003,Delivered,00:40:00,72
11004,11004,Delivered,20:40:00,103
11005,11005,Delivered,06:40:00,298
11006,11006,Delayed,16:20:00,5
11007,11007,Delivered,14:00:00,46
11008,11008,Delivered,04:40:00,2
11009,11009,Delivered,19:40:00,130
11010,11010,Delivered,11:00:00,133
11011,11011,Delivered,17:40:00,57
11012,11012,Delivered,07:00:00,154
11013,11013,Delivered,06:40:00,169
11014,11014,Delivered,20:40:00,251
11015,11015,Delivered,04:40:00,77
11016,11016,Delivered,22:00:00,12
11017,11017,Not Delivered,20:20:00,118
11018,11018,Delayed,01:00:00,23
11019,11019,Delivered,10:20:00,76
11020,11020,Delivered,23:20:00,202
11021,11021,Not Delivered,20:40:00,33
11022,11022,Delivered,08:40:00,176
11023,11023,Delivered,16:00:00,100
11024,11024,Delivered,01:00:00,17
11025,11025,Delivered,08:40:00,232
11026,11026,Not Delivered,12:20:00,152
11027,11027,Delivered,09:40:00,38
11028,11028,Delivered,01:00:00,15
11029,11029,Delivered,20:20:00,40
11030,11030,Delivered,21:00:00,13
11031,11031,Delivered,03:40:00,75
11032,11032,Delayed,06:40:00,249
11033,11033,Delivered,11:20:00,164
11034,11034,Delivered,12:40:00,73
11035,11035,Delivered,21:20:00,238
11036,11036,Delivered,04:00:00,300
11037,11037,Delivered,03:00:00,289
11038,11038,Delivered,09:00:00,171
11039,11039,Delivered,22:40:00,156
11040,11040,Delivered,11:20:00,187
11041,11041,Not Delivered,21:40:00,188
11042,11042,Delivered,20:00:00,297
11043,11043,Delayed,23:40:00,129
11044,11044,Delivered,18:20:00,183
11045,11045,Delivered,23:00:00,43
11046,11046,Delivered,01:00:00,194
11047,11047,Delayed,15:00:00,231
11048,11048,Delivered,11:00:00,117
11049,11049,Delivered,15:00:00,224
11050,11050,Delivered,03:00:00,299
11051,11051,Delivered,15:40:00,261
11052,11052,Delayed,17:20:00,190
11053,11053,Delivered,12:40:00,112
11054,11054,Delivered,00:40:00,296
11055,11055,Delivered,09:40:00,198
11056,11056,Delivered,21:40:00,156
11057,11057,Delivered,17:00:00,130
11058,11058,Delivered,02:40:00,277
11059,11059,Delivered,22:00:00,119
11060,11060,Delivered,19:20:00,91
11061,11061,Delivered,12:40:00,180
11062,11062,Delivered,17:40:00,85
11063,11063,Not Delivered,06:40:00,276
11064,11064,Delivered,19:00:00,224
11065,11065,Delivered,18:40:00,265
11066,11066,Delivered,23:20:00,254
11067,11067,Delivered,05:20:00,266
11068,11068,Delivered,02:00:00,277
11069,11069,Delivered,23:20:00,201
11070,11070,Not Delivered,04:00:00,37
11071,11071,Delivered,00:40:00,118
11072,11072,Delayed,06:00:00,15
11073,11073,Delivered,03:00:00,251
11074,11074,Delivered,12:00:00,152
11075,11075,Delivered,21:20:00,233
11076,11076,Delivered,10:40:00,94
11077,11077,Not Delivered,13:40:00,108
11078,11078,Delivered,23:40:00,279
11079,11079,Delivered,09:20:00,15
11080,11080,Delivered,13:20:00,200
11081,11081,Delivered,19:00:00,6
11082,11082,Delivered,10:00:00,140
11083,11083,Delivered,07:40:00,214
11084,11084,Delivered,07:00:00,80
11085,11085,Delivered,03:20:00,120
11086,11086,Delivered,05:00:00,54
11087,11087,Delivered,09:20:00,86
11088,11088,Delivered,04:00:00,118
11089,11089,Delivered,01:40:00,209
11090,11090,Delivered,00:40:00,131
11091,11091,Delivered,19:20:00,253
11092,11092,Delivered,18:20:00,133
11093,11093,Delayed,16:40:00,201
11094,11094,Delivered,05:40:00,172
11095,11095,Delivered,13:20:00,181
11096,11096,Delivered,02:00:00,202
11097,11097,On Time,18:40:00,240
11098,11098,Not Delivered,06:40:00,134
11099,11099,Delivered,12:20:00,178
11100,11100,Delivered,14:40:00,208
11101,11101,Delivered,00:20:00,142
11102,11102,Delayed,04:20:00,27
11103,11103,Delivered,01:40:00,96
11104,11104,Delivered,09:00:00,212
11105,11105,Delivered,22:40:00,142
11106,11106,Delivered,18:20:00,245
11107,11107,Delivered,02:00:00,158
11108,11108,Delivered,23:20:00,277
11109,11109,Delivered,15:00:00,104
11110,11110,Delivered,14:00:00,24
11111,11111,Delivered,12:40:00,230
11112,11112,Delivered,08:00:00,130
11113,11113,Delayed,02:00:00,6
11114,11114,Delivered,14:40:00,292
11115,11115,Delivered,20:40:00,204
11116,11116,Delivered,13:00:00,115
11117,11117,Delivered,01:40:00,41
11118,11118,Delivered,02:20:00,297
11119,11119,Delivered,17:40:00,205
11120,11120,Delivered,00:00:00,33
11121,11121,Delivered,23:20:00,233
11122,11122,Delivered,15:40:00,113
11123,11123,Delivered,14:00:00,16
11124,11124,Delivered,07:20:00,51
11125,11125,Delivered,06:00:00,229
11126,11126,Delivered,08:00:00,209
11127,11127,Delivered,05:00:00,173
11128,11128,Delivered,10:40:00,7
11129,11129,Delivered,00:00:00,190
11130,11130,Delivered,11:00:00,233
11131,11131,Delivered,13:00:00,61
11132,11132,Delivered,16:20:00,294
11133,11133,Delivered,19:00:00,263
11134,11134,Delivered,09:20:00,114
11135,11135,Delivered,22:00:00,116
11136,11136,Delivered,08:40:00,134
11137,11137,Delivered,07:00:00,38
11138,11138,Delivered,22:20:00,282
11139,11139,Delivered,06:20:00,185
11140,11140,Not Delivered,08:00:00,263
11141,11141,Delivered,22:20:00,80
11142,11142,Delivered,23:20:00,47
11143,11143,Not Delivered,13:00:00,274
11144,11144,On Time,10:20:00,104
11145,11145,Delivered,19:00:00,89
11146,11146,Delivered,02:20:00,122
11147,11147,Delivered,23:40:00,283
11148,11148,Delayed,23:00:00,114
11149,11149,Delivered,03:40:00,271
11150,11150,On Time,15:20:00,76
11151,11151,Delivered,06:00:00,187
11152,11152,Delivered,04:20:00,122
11153,11153,Delivered,07:20:00,236
11154,11154,Not Delivered,20:20:00,13
11155,11155,Delivered,16:20:00,147
11156,11156,Not Delivered,20:20:00,193
11157,11157,Delivered,15:40:00,208
11158,11158,Not Delivered,06:20:00,100
11159,11159,Delivered,22:40:00,236
11160,11160,Delivered,18:00:00,292
11161,11161,Not Delivered,22:40:00,227
11162,11162,Delivered,06:00:00,128
11163,11163,Delivered,07:40:00,118
11164,11164,Delivered,20:00:00,186
11165,11165,Delivered,20:40:00,163
11166,11166,Delivered,01:40:00,126
11167,11167,Delivered,11:20:00,130
11168,11168,Delivered,09:20:00,192
11169,11169,Delivered,05:40:00,266
11170,11170,Delivered,09:40:00,196
11171,11171,Delivered,07:20:00,268
11172,11172,Not Delivered,15:00:00,125
11173,11173,Not Delivered,07:40:00,235
11174,11174,Delivered,20:20:00,68
11175,11175,Delivered,21:20:00,63
11176,11176,Not Delivered,02:20:00,1
11177,11177,Delivered,03:00:00,60
11178,11178,Delivered,05:20:00,28
11179,11179,Delivered,14:20:00,135
11180,11180,Delivered,08:00:00,196
11181,11181,Delayed,14:20:00,240
11182,11182,Delivered,11:00:00,46
11183,11183,Delivered,16:40:00,50
11184,11184,Delivered,01:40:00,212
11185,11185,Delivered,01:20:00,77
11186,11186,Delivered,14:00:00,54
11187,11187,Delivered,10:00:00,193
11188,11188,Delivered,03:40:00,231
11189,11189,On Time,11:00:00,175
11190,11190,Not Delivered,15:40:00,115
11191,11191,Delivered,16:20:00,80
11192,11192,Delivered,00:00:00,18
11193,11193,Delayed,18:00:00,85
11194,11194,Delivered,08:40:00,81
11195,11195,Delayed,17:40:00,121
11196,11196,Delivered,19:20:00,59
11197,11197,On Time,12:20:00,77
11198,11198,Delivered,18:40:00,41
11199,11199,Delayed,06:20:00,185
11200,11200,Delivered,20:00:00,90
11201,11201,Delivered,06:00:00,16
11202,11202,Delivered,13:20:00,242
11203,11203,Delivered,18:00:00,264
11204,11204,Delivered,07:40:00,244
11205,11205,Delayed,06:00:00,19
11206,11206,Delivered,21:20:00,295
11207,11207,Delivered,23:40:00,214
11208,11208,Delayed,03:40:00,106
11209,11209,Not Delivered,00:20:00,75
11210,11210,Delivered,18:00:00,19
11211,11211,Delivered,16:20:00,125
11212,11212,Not Delivered,01:40:00,49
11213,11213,Delivered,00:40:00,188
11214,11214,Delivered,01:20:00,290
11215,11215,Delivered,11:00:00,6
11216,11216,On Time,09:00:00,228
11217,11217,Delivered,10:00:00,101
11218,11218,Delivered,12:20:00,169
11219,11219,Delivered,01:40:00,176
11220,11220,Delivered,02:00:00,103
11221,11221,Delivered,03:40:00,60
11222,11222,Delivered,03:20:00,110
11223,11223,Delivered,22:20:00,197
11224,11224,On Time,08:00:00,111
11225,11225,Delivered,16:20:00,71
11226,11226,Delivered,00:40:00,146
11227,11227,Delivered,13:00:00,57
11228,11228,Delivered,04:40:00,297
11229,11229,Delivered,08:00:00,95
11230,11230,Delivered,06:20:00,91
11231,11231,Delivered,19:20:00,116
11232,11232,Not Delivered,22:40:00,237
11233,11233,Delayed,15:40:00,248
11234,11234,Delivered,00:20:00,242
11235,11235,Delivered,11:40:00,194
11236,11236,Delivered,21:40:00,270
11237,11237,Delivered,21:20:00,42
11238,11238,Delivered,05:20:00,71
11239,11239,Delivered,15:40:00,169
11240,11240,Delivered,09:20:00,163
11241,11241,Delivered,08:00:00,18
11242,11242,Delivered,06:40:00,172
11243,11243,Delivered,20:20:00,175
11244,11244,Delivered,14:40:00,122
11245,11245,Delivered,10:20:00,102
11246,11246,Delivered,02:00:00,147
11247,11247,Delivered,18:40:00,12
11248,11248,Delivered,05:20:00,282
11249,11249,Delayed,23:20:00,5
11250,11250,Delivered,15:40:00,124
11251,11251,Delivered,02:20:00,268
11252,11252,Not Delivered,04:40:00,136
11253,11253,On Time,06:20:00,85
11254,11254,Delayed,23:00:00,16
11255,11255,Delivered,07:20:00,139
11256,11256,Delivered,15:20:00,11
11257,11257,Delivered,18:40:00,206
11258,11258,Delivered,06:20:00,268
11259,11259,Delivered,07:00:00,44
11260,11260,Delivered,02:40:00,299
11261,11261,Delivered,07:20:00,189
11262,11262,Delivered,11:20:00,34
11263,11263,Delivered,02:20:00,122
11264,11264,Delivered,03:20:00,47
11265,11265,Delivered,21:40:00,45
11266,11266,Delivered,14:40:00,274
11267,11267,Delivered,18:00:00,21
11268,11268,Delivered,18:00:00,63
11269,11269,Delivered,19:20:00,81
11270,11270,On Time,12:20:00,68
11271,11271,Delivered,13:20:00,227
11272,11272,Delivered,23:00:00,207
11273,11273,Delivered,16:00:00,119
11274,11274,Delivered,11:40:00,163
11275,11275,Delivered,18:40:00,281
11276,11276,Delivered,13:20:00,264
11277,11277,Delivered,14:40:00,199
11278,11278,Delivered,01:20:00,28
11279,11279,Delivered,23:40:00,101
11280,11280,Delivered,02:00:00,100
11281,11281,Delivered,23:20:00,106
11282,11282,Delivered,17:00:00,73
11283,11283,Delivered,13:20:00,140
11284,11284,On Time,21:20:00,290
11285,11285,Delayed,04:40:00,31
11286,11286,Delivered,22:40:00,201
11287,11287,Delivered,06:20:00,142
11288,11288,Delivered,16:40:00,53
11289,11289,Delivered,23:20:00,180
11290,11290,Delivered,19:00:00,118
11291,11291,Delivered,17:40:00,169
11292,11292,Delivered,20:20:00,294
11293,11293,Delivered,03:20:00,226
11294,11294,Delivered,00:40:00,46
11295,11295,Delivered,22:00:00,143
11296,11296,Delivered,20:00:00,277
11297,11297,Delivered,04:20:00,256
11298,11298,Delivered,10:00:00,138
11299,11299,Delayed,02:40:00,82
11300,11300,Delayed,08:00:00,66
11301,11301,Delivered,17:40:00,156
11302,11302,Delayed,02:20:00,134
11303,11303,Delivered,15:00:00,104
11304,11304,Delivered,14:20:00,186
11305,11305,Delayed,10:00:00,101
11306,11306,Delivered,14:20:00,125
11307,11307,Delivered,21:20:00,228
11308,11308,On Time,14:00:00,147
11309,11309,Not Delivered,16:00:00,275
11310,11310,Delivered,15:00:00,13
11311,11311,Delivered,20:40:00,68
11312,11312,Delivered,07:20:00,123
11313,11313,Delivered,13:00:00,172
11314,11314,Delivered,04:40:00,256
11315,11315,Delivered,17:20:00,166
11316,11316,Delivered,12:00:00,114
11317,11317,Delivered,17:40:00,257
11318,11318,Delivered,09:20:00,133
11319,11319,Delivered,18:00:00,149
11320,11320,Delivered,09:40:00,241
11321,11321,Delayed,17:40:00,49
11322,11322,Delivered,10:20:00,141
11323,11323,Delayed,00:40:00,72
11324,11324,Delivered,15:00:00,42
11325,11325,Not Delivered,06:00:00,103
11326,11326,On Time,13:00:00,23
11327,11327,Delivered,09:40:00,49
11328,11328,Delivered,15:00:00,166
11329,11329,Delivered,05:20:00,110
11330,11330,Delayed,18:40:00,21
11331,11331,Delivered,02:00:00,127
11332,11332,Delivered,04:20:00,283
11333,11333,Delivered,05:20:00,37
11334,11334,Not Delivered,00:40:00,88
11335,11335,Delivered,17:00:00,115
11336,11336,Delivered,10:20:00,148
11337,11337,Delivered,07:40:00,97
11338,11338,Delivered,16:00:00,31
11339,11339,Delivered,15:00:00,241
11340,11340,Delivered,22:20:00,74
11341,11341,Delivered,02:20:00,157
11342,11342,Delivered,06:00:00,124
11343,11343,Delivered,10:00:00,164
11344,11344,Delivered,18:40:00,222
11345,11345,Delivered,11:00:00,129
11346,11346,Delivered,09:00:00,94
11347,11347,Not Delivered,20:40:00,276
11348,11348,Delivered,08:20:00,256
11349,11349,On Time,07:00:00,201
11350,11350,Delivered,04:00:00,286
11351,11351,Delivered,22:40:00,145
11352,11352,Delivered,22:00:00,150
11353,11353,Delivered,05:20:00,274
11354,11354,Delivered,15:00:00,289
11355,11355,Delivered,18:20:00,23
11356,11356,Not Delivered,21:00:00,57
11357,11357,Not Delivered,23:40:00,197
11358,11358,On Time,14:40:00,119
11359,11359,Delayed,12:20:00,141
11360,11360,Delivered,08:20:00,265
11361,11361,Delivered,05:00:00,38
11362,11362,Delivered,21:20:00,128
11363,11363,Delivered,04:20:00,85
11364,11364,Not Delivered,04:20:00,299
11365,11365,Delivered,13:20:00,56
11366,11366,Delivered,05:40:00,191
11367,11367,Delivered,10:40:00,76
11368,11368,Delivered,07:20:00,195
11369,11369,Not Delivered,11:40:00,24
11370,11370,On Time,04:00:00,135
11371,11371,Delivered,01:20:00,212
11372,11372,Delayed,22:40:00,85
11373,11373,Delivered,12:40:00,96
11374,11374,On Time,15:00:00,157
11375,11375,Delivered,05:20:00,262
11376,11376,Delivered,16:40:00,37
11377,11377,Delivered,22:20:00,203
11378,11378,Delayed,14:40:00,41
11379,11379,Not Delivered,01:40:00,196
11380,11380,On Time,02:20:00,216
11381,11381,Delivered,14:40:00,168
11382,11382,Delivered,13:00:00,118
11383,11383,Delivered,16:00:00,247
11384,11384,Delivered,23:40:00,6
11385,11385,Delivered,11:00:00,155
11386,11386,On Time,08:20:00,26
11387,11387,Delayed,21:20:00,184
11388,11388,Delivered,14:20:00,88
11389,11389,Delivered,18:20:00,34
11390,11390,Delayed,15:40:00,156
11391,11391,Delivered,11:40:00,227
11392,11392,Not Delivered,08:20:00,267
11393,11393,Delivered,15:20:00,96
11394,11394,Delayed,22:00:00,191
11395,11395,Delivered,21:40:00,46
11396,11396,Delivered,02:40:00,265
11397,11397,Delivered,21:40:00,78
11398,11398,Delivered,18:00:00,275
11399,11399,Delivered,10:20:00,99
11400,11400,Delivered,14:00:00,245
11401,11401,Delivered,00:20:00,136
11402,11402,Delivered,08:00:00,157
11403,11403,Delivered,11:00:00,128
11404,11404,Delivered,12:40:00,11
11405,11405,Delayed,18:00:00,74
11406,11406,Delivered,04:20:00,94
11407,11407,Delivered,20:00:00,289
11408,11408,Delivered,11:40:00,83
11409,11409,Delivered,17:00:00,27
11410,11410,Delivered,14:40:00,256
11411,11411,Not Delivered,04:20:00,157
11412,11412,Delivered,00:20:00,62
11413,11413,Delivered,21:40:00,102
11414,11414,Delivered,21:20:00,219
11415,11415,Delivered,12:20:00,159
11416,11416,Delivered,13:20:00,16
11417,11417,Delayed,01:00:00,172
11418,11418,Delivered,07:20:00,66
11419,11419,Delivered,17:20:00,262
11420,11420,Delivered,22:00:00,11
11421,11421,Delivered,12:40:00,219
11422,11422,Not Delivered,14:00:00,61
11423,11423,Delivered,21:40:00,228
11424,11424,Delivered,19:20:00,84
11425,11425,Delivered,19:20:00,281
11426,11426,Delivered,15:20:00,240
11427,11427,On Time,01:40:00,129
11428,11428,Delivered,14:20:00,274
11429,11429,Delayed,05:20:00,154
11430,11430,Delivered,14:20:00,290
11431,11431,Delivered,11:20:00,173
11432,11432,Delivered,12:00:00,127
11433,11433,Delivered,13:00:00,79
11434,11434,Delivered,06:20:00,225
11435,11435,Delivered,00:00:00,132
11436,11436,Not Delivered,12:20:00,51
11437,11437,Delivered,08:20:00,243
11438,11438,Delivered,20:20:00,222
11439,11439,Delivered,05:00:00,35
11440,11440,Delivered,07:00:00,154
11441,11441,Delivered,01:00:00,123
11442,11442,Delivered,10:40:00,67
11443,11443,Delivered,11:00:00,115
11444,11444,Delivered,03:20:00,98
11445,11445,Delivered,19:20:00,13
11446,11446,Delivered,10:40:00,119
11447,11447,Delivered,17:20:00,62
11448,11448,Delivered,09:20:00,241
11449,11449,On Time,20:40:00,12
11450,11450,Delivered,23:20:00,278
11451,11451,Delivered,16:20:00,290
11452,11452,Delivered,03:40:00,175
11453,11453,Delivered,03:40:00,158
11454,11454,Delivered,23:40:00,184
11455,11455,Delivered,17:40:00,274
11456,11456,Delayed,15:20:00,214
11457,11457,Delivered,00:40:00,66
11458,11458,Delivered,16:00:00,145
11459,11459,Delivered,10:40:00,256
11460,11460,Delivered,09:20:00,91
11461,11461,Delayed,18:00:00,205
11462,11462,Delivered,22:20:00,93
11463,11463,Delivered,19:20:00,194
11464,11464,Delivered,18:20:00,272
11465,11465,Delivered,13:00:00,132
11466,11466,Delivered,14:00:00,13
11467,11467,On Time,10:00:00,238
11468,11468,Delivered,21:40:00,9
11469,11469,Delivered,21:00:00,255
11470,11470,Delivered,09:00:00,132
11471,11471,Delivered,22:20:00,9
11472,11472,Delivered,06:00:00,179
11473,11473,Delivered,20:20:00,182
11474,11474,Delivered,05:20:00,244
11475,11475,Delivered,05:00:00,153
11476,11476,Delivered,08:00:00,188
11477,11477,Delivered,21:40:00,62
11478,11478,Delayed,01:20:00,145
11479,11479,Delivered,22:20:00,53
11480,11480,Delivered,13:40:00,96
11481,11481,Delivered,06:00:00,116
11482,11482,Delivered,12:20:00,107
11483,11483,Delivered,22:20:00,210
11484,11484,Delivered,01:00:00,197
11485,11485,Delayed,20:40:00,172
11486,11486,Delivered,15:20:00,51
11487,11487,On Time,15:40:00,174
11488,11488,Delivered,10:00:00,110
11489,11489,Delivered,12:20:00,93
11490,11490,Delivered,14:40:00,252
11491,11491,Delivered,05:20:00,276
11492,11492,Delivered,10:40:00,123
11493,11493,Delivered,11:40:00,222
11494,11494,Delivered,05:40:00,177
11495,11495,Delivered,16:40:00,172
11496,11496,Delivered,23:40:00,191
11497,11497,Not Delivered,16:20:00,88
11498,11498,Not Delivered,22:40:00,33
11499,11499,Delivered,03:00:00,218
11500,11500,Delivered,11:00:00,102
11501,11501,Delivered,17:40:00,101
11502,11502,Delivered,16:00:00,53
11503,11503,Not Delivered,21:40:00,235
11504,11504,Delivered,14:00:00,260
11505,11505,Not Delivered,09:00:00,128
11506,11506,Delivered,12:20:00,274
11507,11507,Delivered,09:00:00,298
11508,11508,Delivered,19:20:00,219
11509,11509,Delivered,07:40:00,170
11510,11510,Delayed,17:20:00,144
11511,11511,Delayed,20:40:00,102
11512,11512,Delivered,23:00:00,233
11513,11513,Delayed,14:20:00,183
11514,11514,Delivered,03:20:00,32
11515,11515,Delivered,14:40:00,247
11516,11516,Delivered,21:20:00,53
11517,11517,Delayed,16:40:00,152
11518,11518,Delivered,14:20:00,90
11519,11519,Delivered,16:20:00,257
11520,11520,Delivered,14:00:00,6
11521,11521,Delivered,16:20:00,201
11522,11522,Delivered,21:00:00,10
11523,11523,Delivered,07:40:00,62
11524,11524,Delivered,04:40:00,234
11525,11525,Delivered,00:00:00,35
11526,11526,Delivered,06:40:00,44
11527,11527,Delivered,05:40:00,145
11528,11528,Delivered,22:20:00,191
11529,11529,Delivered,21:00:00,173
11530,11530,Delivered,12:40:00,236
11531,11531,Delivered,07:00:00,65
11532,11532,Delivered,02:00:00,200
11533,11533,Delivered,05:20:00,279
11534,11534,Delivered,12:00:00,161
11535,11535,Delivered,20:40:00,184
11536,11536,Not Delivered,16:00:00,192
11537,11537,Delivered,23:00:00,78
11538,11538,Delivered,05:20:00,181
11539,11539,Delivered,09:20:00,289
11540,11540,Delivered,17:00:00,139
11541,11541,Delivered,13:40:00,210
11542,11542,Delivered,07:40:00,1
11543,11543,Delivered,02:00:00,248
11544,11544,Delivered,17:40:00,112
11545,11545,Delivered,02:20:00,143
11546,11546,Delivered,02:20:00,155
11547,11547,Not Delivered,10:20:00,31
11548,11548,On Time,09:40:00,122
11549,11549,On Time,02:00:00,31
11550,11550,Not Delivered,18:20:00,73
11551,11551,Delayed,07:20:00,109
11552,11552,Delivered,09:20:00,33
11553,11553,Delivered,02:20:00,2
11554,11554,Delivered,02:20:00,19
11555,11555,Delayed,17:00:00,96
11556,11556,Delivered,10:40:00,95
11557,11557,Delivered,22:20:00,169
11558,11558,Delivered,18:20:00,288
11559,11559,Delivered,19:40:00,19
11560,11560,Delivered,22:40:00,198
11561,11561,Delivered,14:40:00,230
11562,11562,Delivered,20:40:00,288
11563,11563,Delivered,15:00:00,88
11564,11564,Delivered,07:40:00,184
11565,11565,Delivered,22:40:00,243
11566,11566,Delayed,23:40:00,8
11567,11567,Delivered,10:20:00,22
11568,11568,Delivered,15:20:00,119
11569,11569,Delivered,02:20:00,65
11570,11570,Delivered,08:00:00,217
11571,11571,Delivered,11:40:00,189
11572,11572,Delivered,18:40:00,3
11573,11573,Delivered,21:40:00,186
11574,11574,Delivered,21:40:00,101
11575,11575,Delivered,09:40:00,255
11576,11576,Delivered,23:00:00,254
11577,11577,Delivered,01:20:00,166
11578,11578,Delivered,16:20:00,210
11579,11579,Not Delivered,19:20:00,186
11580,11580,Delivered,02:40:00,27
11581,11581,Delivered,08:00:00,7
11582,11582,Delivered,00:40:00,237
11583,11583,Delivered,21:20:00,203
11584,11584,Delivered,13:40:00,111
11585,11585,Not Delivered,01:20:00,98
11586,11586,Delivered,13:40:00,234
11587,11587,Delivered,09:20:00,193
11588,11588,Delivered,18:40:00,111
11589,11589,Not Delivered,19:40:00,110
11590,11590,Not Delivered,18:40:00,207
11591,11591,Delivered,10:20:00,113
11592,11592,Delayed,15:20:00,67
11593,11593,Delivered,20:00:00,158
11594,11594,Delivered,10:20:00,142
11595,11595,Delivered,06:00:00,248
11596,11596,Delivered,01:00:00,33
11597,11597,Delivered,12:00:00,205
11598,11598,Delivered,19:20:00,193
11599,11599,Delivered,16:20:00,25
11600,11600,Delivered,22:00:00,74
11601,11601,Delivered,23:40:00,162
11602,11602,Delivered,15:00:00,74
11603,11603,Delivered,14:20:00,226
11604,11604,Delayed,14:00:00,150
11605,11605,Delayed,16:00:00,85
11606,11606,Delivered,01:00:00,265
11607,11607,Delivered,16:00:00,14
11608,11608,Delivered,23:40:00,29
11609,11609,Delivered,22:40:00,259
11610,11610,Delivered,16:40:00,48
11611,11611,On Time,20:00:00,96
11612,11612,Delivered,08:00:00,115
11613,11613,Delivered,04:40:00,283
11614,11614,Delivered,10:20:00,202
11615,11615,Delivered,05:00:00,65
11616,11616,Delivered,18:20:00,287
11617,11617,Delivered,05:00:00,12
11618,11618,Delivered,09:00:00,246
11619,11619,Not Delivered,19:00:00,275
11620,11620,Delivered,22:00:00,156
11621,11621,Delivered,00:20:00,148
11622,11622,Delivered,09:40:00,129
11623,11623,Delivered,08:20:00,298
11624,11624,Delivered,16:20:00,65
11625,11625,Delivered,06:20:00,53
11626,11626,Delivered,06:20:00,137
11627,11627,Delivered,11:20:00,25
11628,11628,Not Delivered,08:00:00,268
11629,11629,Delivered,22:20:00,248
11630,11630,Delivered,11:00:00,132
11631,11631,Delivered,12:40:00,59
11632,11632,Not Delivered,19:40:00,134
11633,11633,Delivered,04:40:00,63
11634,11634,Delivered,00:40:00,223
11635,11635,Delivered,01:20:00,151
11636,11636,Delivered,06:00:00,218
11637,11637,Delivered,09:20:00,33
11638,11638,Delivered,14:40:00,34
11639,11639,Delivered,10:20:00,237
11640,11640,Delivered,17:00:00,40
11641,11641,Delivered,14:40:00,176
11642,11642,Delivered,12:20:00,19
11643,11643,Delivered,02:40:00,168
11644,11644,Delivered,18:40:00,9
11645,11645,Delivered,08:20:00,145
11646,11646,Delivered,14:00:00,253
11647,11647,Delivered,05:20:00,228
11648,11648,Delivered,10:00:00,60
11649,11649,Delivered,13:20:00,114
11650,11650,Delivered,15:40:00,295
11651,11651,Delivered,10:20:00,230
11652,11652,Delivered,14:00:00,72
11653,11653,Delivered,19:20:00,185
11654,11654,Delivered,04:00:00,91
11655,11655,Delivered,10:20:00,233
11656,11656,Delivered,10:20:00,235
11657,11657,Delivered,04:20:00,136
11658,11658,Delivered,13:20:00,165
11659,11659,Delivered,17:20:00,43
11660,11660,Delivered,15:00:00,9
11661,11661,Delivered,19:00:00,229
11662,11662,Delivered,10:20:00,237
11663,11663,Delivered,02:00:00,206
11664,11664,Delayed,08:20:00,281
11665,11665,Delivered,06:20:00,47
11666,11666,On Time,01:20:00,67
11667,11667,Not Delivered,17:20:00,75
11668,11668,Delivered,00:40:00,217
11669,11669,Delivered,09:40:00,59
11670,11670,Not Delivered,21:00:00,229
11671,11671,Delivered,13:00:00,177
11672,11672,Delayed,18:00:00,86
11673,11673,Delivered,00:00:00,176
11674,11674,Delivered,10:00:00,85
11675,11675,Delivered,15:00:00,93
11676,11676,Delivered,21:20:00,179
11677,11677,Delivered,10:20:00,53
